index,open,high,low,close,volume
19920104,20291,20291,20291,20291,0
19920103,19487,19487,19487,19487,2737
19911226,18784,19387,18784,19387,1274
19911224,17780,18583,17780,18583,2060
19911223,17378,17780,17177,17780,1951
19911221,17378,17378,17378,17378,9
19911220,16574,16876,16574,16876,905
19911219,16072,16072,16072,16072,866
19911218,15771,15771,15771,15771,398
19911217,16072,16072,16072,16072,0
19911216,16072,16072,16072,16072,0
19911214,16172,16172,16172,16172,99
19911213,15469,15469,15469,15469,99
19911212,16172,16172,16172,16172,0
19911211,16172,16172,16172,16172,995
19911210,16172,16172,16172,16172,0
19911209,16172,16172,16172,16172,0
19911207,16172,16172,16172,16172,0
19911206,16172,16172,16172,16172,0
19911205,16172,16172,16172,16172,199
19911204,16876,16876,16876,16876,19
19911203,16876,16876,16876,16876,99
19911202,16373,16876,16373,16876,308
19911130,16775,16775,16775,16775,0
19911129,16775,16775,16775,16775,0
19911128,16775,16775,16775,16775,0
19911127,16775,16775,16775,16775,0
19911126,17077,17077,17077,17077,99
19911125,16775,16775,16775,16775,0
19911123,16775,16775,16775,16775,0
19911122,16775,16876,16775,16775,1772
19911121,16675,16675,16675,16675,0
19911120,16675,16675,16675,16675,99
19911119,16775,16775,16775,16775,49
19911118,16775,16775,16775,16775,0
19911116,16775,16775,16775,16775,29
19911115,17579,17579,17579,17579,0
19911114,18081,18081,17277,18081,378
19911113,17277,17277,17277,17277,209
19911112,18181,18181,17378,17378,3554
19911111,18181,18181,18181,18181,2727
19911109,17378,17378,17378,17378,497
19911108,15871,16574,15871,16574,3076
19911107,15871,15871,15871,15871,0
19911106,15871,15871,15871,15871,0
19911105,15871,15871,15871,15871,0
19911104,15068,15871,15068,15871,1005
19911102,15068,15068,15068,15068,0
19911101,15068,15068,15068,15068,0
19911031,15068,15068,15068,15068,9
19911030,14465,14465,14465,14465,0
19911029,14465,14465,14465,14465,0
19911028,14465,14465,14465,14465,0
19911026,14465,14465,14465,14465,0
19911025,14465,14465,14465,14465,0
19911024,14465,14465,14465,14465,0
19911023,14465,14465,14465,14465,209
19911022,14364,14364,14364,14364,0
19911021,14364,14364,14364,14364,2747
19911019,13862,13862,13862,13862,0
19911018,13862,13862,13862,13862,0
19911017,13862,13862,13862,13862,0
19911016,13862,13862,13862,13862,0
19911015,13862,13862,13862,13862,0
19911014,14063,14063,14063,14063,0
19911012,14063,14063,14063,14063,0
19911011,14063,14063,14063,14063,0
19911010,14063,14063,14063,14063,0
19911009,14063,14063,14063,14063,0
19911008,14063,14063,14063,14063,0
19911007,14063,14063,14063,14063,49
19911005,14063,14063,14063,14063,0
19911004,14063,14063,14063,14063,0
19911002,14063,14063,14063,14063,9
19911001,14063,14063,14063,14063,0
19910930,14063,14063,14063,14063,0
19910928,14063,14063,14063,14063,0
19910927,14063,14063,14063,14063,0
19910926,14063,14063,14063,14063,0
19910925,14465,14465,14465,14465,0
19910924,14465,14465,14465,14465,0
19910920,14465,14465,14465,14465,0
19910919,14465,14465,14465,14465,0
19910918,14465,14465,14465,14465,0
19910917,14465,14465,14465,14465,0
19910916,14465,14465,14465,14465,0
19910914,14465,14465,14465,14465,0
19910913,14465,14465,14465,14465,0
19910912,14465,14465,14465,14465,0
19910911,14465,14465,14465,14465,0
19910910,14465,14465,14465,14465,0
19910909,14465,14465,14465,14465,0
19910907,14465,14465,14465,14465,0
19910906,14465,14465,14465,14465,0
19910905,14465,14465,14465,14465,0
19910904,14465,14465,14465,14465,0
19910903,14465,14465,14465,14465,0
19910902,14465,14465,14465,14465,0
19910831,14465,14465,14465,14465,0
19910830,14465,14465,14465,14465,0
19910829,14465,14465,14465,14465,0
19910828,14465,14465,14465,14465,0
19910827,14465,14465,14465,14465,0
19910826,14465,14465,14465,14465,199
19910824,14465,14465,14465,14465,0
19910823,14465,14465,14465,14465,487
19910822,14565,14565,14565,14565,248
19910821,14565,14565,14565,14565,0
19910820,14565,14565,14565,14565,0
19910819,14565,14565,14565,14565,537
19910817,14565,14565,14565,14565,49
19910816,14565,14565,14565,14565,0
19910814,14565,14565,14565,14565,219
19910813,14565,14565,14565,14565,0
19910812,14565,14565,14565,14565,0
19910810,14565,14565,14565,14565,0
19910809,14565,14565,14565,14565,0
19910808,14565,14565,14565,14565,0
19910807,14565,14565,14565,14565,995
19910806,14565,14565,14565,14565,0
19910805,14565,14565,14565,14565,39
19910803,14565,14565,14565,14565,0
19910802,14565,14565,14565,14565,119
19910801,14565,14565,14565,14565,0
19910731,14565,14565,14565,14565,288
19910730,14565,14565,14565,14565,19
19910729,14565,14565,14565,14565,0
19910727,14565,14565,14565,14565,19
19910726,14565,14565,14565,14565,0
19910725,14565,14565,14565,14565,0
19910724,14565,14565,14565,14565,0
19910723,14565,14565,14565,14565,0
19910722,14565,14565,14565,14565,0
19910720,14565,14565,14565,14565,79
19910719,14766,14766,14766,14766,0
19910718,14766,14766,14766,14766,0
19910716,14967,14967,14967,14967,0
19910715,14967,14967,14967,14967,0
19910713,15168,15168,15168,15168,0
19910712,15168,15168,15168,15168,0
19910711,14565,15168,14565,15168,49
19910710,14565,14565,14565,14565,199
19910709,14565,14565,14565,14565,0
19910708,14565,14565,14565,14565,199
19910706,14565,14565,14565,14565,308
19910705,14565,14565,14565,14565,0
19910704,14565,14565,14565,14565,69
19910703,14565,14565,14565,14565,0
19910702,14565,14565,14565,14565,0
19910701,14565,14565,14565,14565,0
19910629,14565,14565,14565,14565,9
19910628,14565,14565,14565,14565,9
19910627,14465,14465,14465,14465,39
19910626,14264,14264,14264,14264,0
19910625,14264,14264,14264,14264,0
19910624,13762,13762,13762,13762,0
19910622,13762,13762,13762,13762,0
19910621,13762,13762,13762,13762,0
19910619,13159,13159,13159,13159,0
19910618,13159,13159,13159,13159,19
19910617,13360,13360,13360,13360,0
19910615,13059,13059,13059,13059,0
19910614,13059,13059,13059,13059,0
19910613,13059,13059,13059,13059,0
19910612,12958,12958,12958,12958,9
19910611,13561,13561,13561,13561,0
19910610,13561,13561,13561,13561,0
19910608,13561,13561,13561,13561,0
19910607,13561,13561,13561,13561,0
19910605,13561,13561,13561,13561,79
19910604,13561,13561,13561,13561,0
19910603,13762,13762,13762,13762,0
19910601,13762,13762,13762,13762,0
19910531,13762,13762,13762,13762,0
19910530,13762,13762,13762,13762,0
19910529,13762,13762,13762,13762,0
19910528,13762,13762,13762,13762,0
19910527,13762,13762,13762,13762,0
19910525,13762,13762,13762,13762,0
19910524,13762,13762,13762,13762,0
19910523,13661,13661,13661,13661,497
19910522,13963,13963,13963,13963,886
19910520,14565,14565,14264,14264,647
19910518,14766,14766,14766,14766,0
19910517,14766,14766,14766,14766,29
19910516,14766,14766,14766,14766,19
19910515,15570,15570,15570,15570,0
19910514,15570,15570,15570,15570,0
19910513,15570,15570,15570,15570,0
19910511,16072,16072,16072,16072,0
19910510,16072,16072,16072,16072,0
19910509,16072,16072,16072,16072,0
19910508,16072,16072,16072,16072,0
19910507,16072,16072,16072,16072,0
19910506,16072,16072,16072,16072,0
19910504,16072,16072,16072,16072,0
19910503,16072,16072,16072,16072,0
19910502,16072,16072,16072,16072,0
19910501,16072,16072,16072,16072,0
19910430,16072,16072,16072,16072,9
19910429,16072,16072,16072,16072,0
19910427,16072,16072,16072,16072,0
19910426,16072,16072,16072,16072,0
19910425,16072,16072,16072,16072,0
19910424,16072,16072,16072,16072,0
19910423,16072,16072,16072,16072,0
19910422,16072,16072,16072,16072,0
19910420,16574,16574,16574,16574,0
19910419,16574,16574,16574,16574,0
19910418,16574,16574,16574,16574,0
19910417,16775,16775,16775,16775,378
19910416,16976,16976,16976,16976,109
19910415,16976,16976,16976,16976,89
19910413,17277,17277,17277,17277,0
19910412,17579,17579,17579,17579,0
19910411,17780,17780,17780,17780,0
19910410,17780,17780,17780,17780,0
19910409,17780,17780,17780,17780,0
19910408,17780,17780,17780,17780,49
19910406,17277,17277,17277,17277,0
19910404,17277,17277,17277,17277,0
19910403,17277,17277,17277,17277,0
19910402,17277,17277,17277,17277,0
19910401,17277,17277,17277,17277,39
19910330,18081,18081,18081,18081,0
19910329,18181,18181,18181,18181,0
19910328,18382,18382,18382,18382,995
19910327,18081,18081,18081,18081,0
19910325,18081,18081,18081,18081,995
19910323,17780,17780,17780,17780,0
19910322,17780,17780,17780,17780,0
19910321,17780,17780,17780,17780,0
19910320,17780,17780,17780,17780,0
19910319,17780,17780,17780,17780,0
19910318,17780,17780,17780,17780,0
19910316,17780,17780,17780,17780,9
19910315,18583,18583,18583,18583,995
19910314,18583,18583,18583,18583,0
19910313,18583,18583,18583,18583,0
19910312,18583,18583,18583,18583,0
19910311,18583,18583,18583,18583,0
19910309,18583,18583,18583,18583,0
19910308,18583,18583,18583,18583,0
19910307,18583,18583,18583,18583,0
19910306,18583,18583,18583,18583,0
19910305,18583,18583,18583,18583,0
19910304,18784,18784,18784,18784,0
19910302,18784,18784,18784,18784,0
19910228,18784,18784,18784,18784,0
19910227,18784,18784,18784,18784,0
19910226,18784,18784,18784,18784,0
19910225,18081,18784,18081,18784,49
19910223,18382,18382,18382,18382,0
19910222,18382,18382,18382,18382,0
19910221,18382,18382,18382,18382,0
19910220,18583,18583,18583,18583,0
19910219,18583,18583,18583,18583,9
19910218,17880,17880,17880,17880,9
19910213,17077,17077,17077,17077,0
19910212,17077,17077,17077,17077,0
19910211,17077,17077,17077,17077,0
19910209,17579,17579,17579,17579,0
19910208,17579,17579,17579,17579,0
19910207,17579,17579,17579,17579,0
19910206,17579,17579,17579,17579,0
19910205,17579,17579,17579,17579,0
19910204,17579,17579,17579,17579,0
19910202,17579,17579,17579,17579,9
19910201,17579,17579,17579,17579,0
19910131,17981,17981,17981,17981,0
19910130,17981,17981,17981,17981,19
19910129,17177,17177,17177,17177,0
19910128,17177,17177,17177,17177,0
19910126,17177,17177,17177,17177,0
19910125,17177,17177,17177,17177,0
19910124,17177,17177,17177,17177,0
19910123,17177,17177,17177,17177,0
19910122,17177,17177,17177,17177,0
19910121,17981,17981,17981,17981,0
19910119,18081,18081,18081,18081,0
19910118,18081,18081,18081,18081,0
19910117,18081,18081,18081,18081,0
19910116,18081,18081,18081,18081,0
19910115,18583,18583,18583,18583,0
19910114,18583,18583,18583,18583,0
19910112,18583,18583,18583,18583,0
19910111,18583,18583,18583,18583,39
19910110,18583,18583,18583,18583,1881
19910109,18885,18885,18885,18885,0
19910108,18885,18885,18885,18885,0
19910107,18885,18885,18885,18885,9
19910105,18885,18885,18885,18885,0
19910104,18885,18885,18885,18885,0
19910103,18885,18885,18885,18885,0
19901226,18885,18885,18885,18885,2488
19901224,18885,18885,18885,18885,19
19901222,18382,18985,18382,18985,49
19901221,19086,19086,19086,19086,0
19901220,19588,19588,19588,19588,0
19901219,20090,20090,19186,20090,248
19901218,18784,19990,18784,19990,348
19901217,18382,19588,18382,19588,129
19901215,19086,19086,19086,19086,0
19901214,18382,19086,18382,19086,1393
19901213,19086,19086,19086,19086,19
19901212,19487,19487,19086,19086,1005
19901211,19387,19387,19387,19387,0
19901210,19387,19387,19387,19387,9
19901208,19487,19487,19487,19487,9
19901207,19286,19286,19286,19286,9
19901206,18985,18985,18985,18985,0
19901205,17679,18985,17679,18985,19
19901204,18382,18382,18382,18382,129
19901203,18985,18985,18985,18985,0
19901201,19186,19186,19186,19186,0
19901130,19186,19186,19186,19186,0
19901129,19186,19186,19186,19186,9
19901128,18885,18885,18885,18885,0
19901127,18885,18885,18885,18885,9
19901126,18885,18885,18885,18885,0
19901124,18885,18885,18885,18885,0
19901123,18885,18885,18885,18885,0
19901122,18885,18885,18885,18885,0
19901121,18885,18885,18885,18885,9
19901120,19186,19186,19186,19186,0
19901119,19487,19487,19487,19487,9
19901117,18885,19688,18885,19688,19
19901116,19688,19688,19688,19688,9
19901115,18282,19186,18282,19186,99
19901114,19086,19086,19086,19086,9
19901113,18885,18885,18885,18885,9
19901112,18081,18081,18081,18081,0
19901110,18081,18081,18081,18081,0
19901109,17981,17981,17981,17981,0
19901108,17880,17880,17880,17880,109
19901107,17880,17880,17880,17880,0
19901106,17880,17880,17880,17880,129
19901105,17880,17880,17880,17880,109
19901103,17579,17579,17378,17579,358
19901102,18081,18081,18081,18081,0
19901101,18583,18583,18583,18583,119
19901031,18583,18583,18583,18583,378
19901030,18382,18382,18382,18382,0
19901029,18583,18583,18583,18583,0
19901027,18382,18382,18382,18382,0
19901026,18382,18382,18382,18382,9
19901025,19186,19186,19186,19186,109
19901024,20090,20190,20090,20190,597
19901023,18885,19688,18885,19487,995
19901022,18382,18885,18382,18885,149
19901020,18885,18885,18885,18885,0
19901019,18885,18885,18885,18885,0
19901018,19086,19086,19086,19086,0
19901017,19086,19086,19086,19086,0
19901016,19086,19086,19086,19086,995
19901015,19086,19086,19086,19086,0
19901013,18985,18985,18985,18985,0
19901012,19086,19086,19086,19086,0
19901011,19086,19086,19086,19086,995
19901010,19086,19086,19086,19086,109
19901008,19286,19286,19286,19286,0
19901006,19286,19286,19286,19286,0
19901005,19286,19286,19286,19286,0
19900929,19286,19286,19286,19286,995
19900928,19186,19186,19186,19186,79
19900927,19086,19086,19086,19086,0
19900926,18583,19086,18583,19086,1553
19900925,19086,19086,19086,19086,0
19900924,19086,19086,19086,19086,0
19900922,19186,19186,19186,19186,0
19900921,19186,19186,19186,19186,0
19900920,19186,19186,19186,19186,0
19900919,19186,19186,19186,19186,995
19900918,19086,19086,19086,19086,0
19900917,19086,19086,19086,19086,0
19900915,19086,19086,19086,19086,0
19900914,19588,19588,19588,19588,0
19900913,19588,19588,19588,19588,0
19900912,19588,19588,19588,19588,0
19900911,19588,19588,19588,19588,0
19900910,19588,19588,19588,19588,0
19900908,19588,19588,19588,19588,0
19900907,19588,19588,19588,19588,0
19900906,19789,19789,19789,19789,995
19900905,19688,19688,19688,19688,99
19900904,19688,19688,19688,19688,199
19900903,20492,20492,20492,20492,29
19900901,20090,20090,20090,20090,29
19900831,20090,20090,20090,20090,0
19900830,20994,20994,20492,20492,1134
19900829,21697,21697,21295,21496,358
19900828,20592,21496,20592,21496,8242
19900827,20090,20592,20090,20592,358
19900825,19789,19789,19789,19789,1991
19900824,19588,19588,19588,19588,0
19900823,20090,20090,20090,20090,995
19900822,20090,20090,20090,20090,647
19900821,19889,19889,19889,19889,0
19900820,20391,20391,20391,20391,199
19900818,20190,20190,20190,20190,0
19900817,20190,20190,20190,20190,119
19900816,19588,20090,19588,20090,368
19900814,19588,19588,19588,19588,29
19900813,20592,20592,19789,19789,129
19900811,20592,20592,20592,20592,49
19900810,19588,20693,19588,20592,676
19900809,19086,20391,19086,20391,318
19900808,19889,19889,19889,19889,0
19900807,19889,19889,19889,19889,0
19900806,19086,19889,19086,19889,109
19900804,19688,19688,19688,19688,0
19900803,19688,19688,19688,19688,9
19900802,19086,19086,19086,19086,99
19900801,20090,20090,20090,20090,0
19900731,19086,20090,19086,20090,1045
19900730,20090,20090,20090,20090,0
19900728,20090,20090,20090,20090,0
19900727,20090,20090,20090,20090,0
19900726,20090,20090,20090,20090,0
19900725,20090,20090,20090,20090,0
19900724,20090,20090,20090,20090,0
19900723,20090,20090,20090,20090,0
19900721,20090,20090,20090,20090,0
19900720,20090,20090,20090,20090,79
19900719,20090,20090,20090,20090,0
19900718,20090,20090,20090,20090,0
19900716,20492,20492,20492,20492,0
19900714,20492,20492,20492,20492,0
19900713,20693,20693,20693,20693,0
19900712,20693,20693,20693,20693,0
19900711,20693,20693,20693,20693,0
19900710,20693,20693,20693,20693,0
19900709,20693,20693,20693,20693,0
19900707,20693,20693,20693,20693,0
19900706,20693,20693,20693,20693,0
19900705,20693,20693,20693,20693,0
19900704,20693,20693,20492,20693,338
19900703,20090,21496,20090,21496,816
19900702,20492,20492,20492,20492,0
19900630,20492,20492,20492,20492,0
19900629,20492,20492,20492,20492,0
19900628,20492,20492,20492,20492,0
19900627,20492,20492,20492,20492,0
19900626,20492,20492,20492,20492,0
19900625,20492,20492,20492,20492,0
19900623,20492,20492,20492,20492,0
19900622,20492,20492,20492,20492,0
19900621,20492,20492,20492,20492,0
19900620,20492,20492,20492,20492,0
19900619,20492,20492,20492,20492,0
19900618,20492,20492,20492,20492,0
19900616,20492,20492,20492,20492,0
19900615,21496,21496,21496,21496,9
19900614,20592,20592,20592,20592,0
19900613,20592,20592,20592,20592,79
19900612,19387,20592,19387,20592,49
19900611,20190,20190,20190,20190,0
19900609,20090,20090,20090,20090,0
19900608,20090,20090,20090,20090,19
19900607,19990,19990,19990,19990,99
19900605,20894,20894,20894,20894,0
19900604,21095,21095,21095,21095,9
19900602,21095,21095,21095,21095,0
19900601,21095,21095,21095,21095,0
19900531,20592,21095,20592,21095,19
19900530,20492,20592,20492,20592,288
19900529,20592,20592,20592,20592,0
19900528,20592,20592,20592,20592,0
19900526,20592,20592,20592,20592,0
19900525,20592,20592,20592,20592,129
19900524,20592,20592,20592,20592,9
19900523,20592,20592,20592,20592,308
19900522,21095,21095,20592,20592,756
19900521,21095,21095,21095,21095,0
19900519,22099,22099,22099,22099,0
19900518,22099,22099,22099,22099,0
19900517,22099,22099,22099,22099,0
19900516,21095,22099,21095,22099,706
19900515,21095,21095,21095,21095,587
19900514,21095,21095,21095,21095,0
19900512,21095,21095,21095,21095,0
19900511,21095,21095,21095,21095,0
19900510,21095,21095,21095,21095,0
19900509,21095,21095,21095,21095,0
19900508,21095,21095,21095,21095,228
19900507,22099,22099,22099,22099,0
19900504,22601,22601,22601,22601,0
19900503,22099,22601,22099,22601,1105
19900501,21597,21597,21597,21597,9
19900430,20592,20592,20592,20592,895
19900428,21597,21597,21597,21597,0
19900427,21597,21597,21597,21597,0
19900426,21597,21597,21597,21597,0
19900425,21798,21798,21798,21798,0
19900424,21798,21798,21798,21798,0
19900423,21095,21798,21095,21798,109
19900421,22099,22099,22099,22099,0
19900420,22099,22099,22099,22099,0
19900419,22099,22099,22099,22099,0
19900418,22099,22099,22099,22099,0
19900417,22099,22099,22099,22099,0
19900416,22099,22099,22099,22099,0
19900414,22099,22099,22099,22099,0
19900413,22099,22099,22099,22099,0
19900412,22300,22300,22300,22300,0
19900411,21095,22501,21095,22501,29
19900410,21597,21597,21597,21597,0
19900409,21798,21798,21798,21798,39
19900407,21798,21798,21798,21798,0
19900406,21798,21798,21798,21798,0
19900404,21798,21798,21798,21798,0
19900403,21798,21798,21798,21798,9
19900402,21798,21798,21798,21798,109
19900331,22601,22601,22601,22601,0
19900330,22802,22802,22802,22802,9
19900329,21798,21798,21798,21798,0
19900328,21798,21798,21798,21798,328
19900327,21798,21798,21798,21798,99
19900326,21798,21798,21798,21798,1075
19900324,21798,21798,21798,21798,49
19900323,21999,21999,21999,21999,0
19900322,21798,22099,21798,22099,1234
19900321,21597,21798,21597,21798,298
19900320,21597,21597,21597,21597,19
19900319,21597,21597,21597,21597,99
19900317,21597,21597,21597,21597,517
19900316,21095,21597,21095,21597,1144
19900315,21095,21095,21095,21095,99
19900314,21396,21396,21396,21396,0
19900313,21597,21597,21597,21597,0
19900312,21597,21597,21597,21597,0
19900309,21597,21597,21597,21597,0
19900308,21597,21597,21597,21597,0
19900307,21597,21597,21597,21597,9
19900306,20994,20994,20994,20994,19
19900305,20994,20994,20592,20994,129
19900303,20492,20492,20492,20492,109
19900302,21295,21295,21295,21295,348
19900228,21095,21095,21095,21095,9
19900227,20693,20693,20693,20693,0
19900226,20693,20693,20693,20693,0
19900224,20693,20693,20693,20693,79
19900223,21095,21095,21095,21095,0
19900222,20391,21095,20391,21095,169
19900221,20592,20994,20592,20994,497
19900220,21496,21496,21496,21496,0
19900219,21597,21597,21597,21597,0
19900217,21597,21597,21597,21597,0
19900216,21697,21697,21697,21697,0
19900215,21697,21697,21697,21697,0
19900214,21697,21697,21697,21697,0
19900213,21697,21697,21697,21697,29
19900212,21798,21798,21798,21798,0
19900210,21898,21898,21898,21898,9
19900209,21496,21496,21095,21095,318
19900208,21496,21496,21496,21496,0
19900207,20894,21496,20894,21496,109
19900206,21597,21597,21597,21597,0
19900205,22099,22099,22099,22099,99
19900203,22601,22601,22601,22601,0
19900202,23003,23003,23003,23003,19
19900201,21999,21999,21999,21999,0
19900131,21095,22099,21095,22099,298
19900130,22099,22099,22099,22099,0
19900129,22099,22099,22099,22099,0
19900125,22099,22099,22099,22099,109
19900124,20190,21095,20190,21095,149
19900123,21095,21095,21095,21095,0
19900122,21095,21597,21095,21597,557
19900120,21095,21095,21095,21095,0
19900119,21095,21095,21095,21095,0
19900118,21095,21095,21095,21095,0
19900117,21095,21095,21095,21095,0
19900116,21095,21095,21095,21095,0
19900115,21095,21095,21095,21095,19
19900113,19889,21095,19889,21095,19
19900112,20291,20291,20291,20291,19
19900111,20291,20291,20291,20291,19
19900110,21095,21095,21095,21095,0
19900109,20592,21095,20592,21095,3364
19900108,21095,21095,21095,21095,0
19900106,21095,21095,21095,21095,0
19900105,21095,21095,21095,21095,0
19900104,21095,21095,21095,21095,0
19900103,21095,21095,21095,21095,0
19891226,20291,21095,20291,21095,49
19891223,21095,21095,21095,21095,9
19891222,20592,20592,20592,20592,49
19891221,20592,20592,20592,20592,1035
19891220,20592,20592,20592,20592,477
19891219,20090,20090,20090,20090,29
19891218,20391,20391,20391,20391,149
19891216,20693,20693,20693,20693,0
19891215,20693,20693,20693,20693,99
19891214,21597,21597,21597,21597,0
19891213,21597,21597,21597,21597,119
19891212,20592,20592,20592,20592,0
19891211,20592,20592,20592,20592,0
19891209,20592,20592,20592,20592,0
19891208,21095,21095,21095,21095,0
19891207,21095,21095,21095,21095,0
19891206,21095,21095,21095,21095,0
19891205,21597,21597,21597,21597,0
19891204,21597,21597,21597,21597,0
19891202,21597,21597,21597,21597,0
19891201,21597,21597,21597,21597,0
19891130,21597,21597,21597,21597,0
19891129,21898,21898,21898,21898,0
19891128,21898,21898,21898,21898,0
19891127,22099,22099,22099,22099,0
19891125,22099,22099,22099,22099,0
19891124,22099,22099,22099,22099,0
19891123,22099,22099,22099,22099,0
19891122,22099,22099,22099,22099,0
19891121,22099,22099,22099,22099,0
19891120,22099,22099,22099,22099,0
19891118,22300,22300,22300,22300,0
19891117,22300,22300,22300,22300,199
19891116,22199,22199,22199,22199,4977
19891115,22199,22199,22199,22199,4977
19891114,22400,22400,22400,22400,0
19891113,22400,22400,22400,22400,0
19891111,22400,22400,22400,22400,398
19891110,22400,22400,22400,22400,0
19891109,22400,22400,22400,22400,1005
19891108,22400,22400,22400,22400,9
19891107,22400,22400,22400,22400,577
19891106,22400,22400,22400,22400,0
19891104,22400,22400,22400,22400,139
19891103,22400,22400,22400,22400,69
19891102,22400,22400,22400,22400,418
19891101,22300,22400,22300,22400,418
19891031,22099,22099,22099,22099,0
19891030,22099,22099,22099,22099,3036
19891028,22099,22099,22099,22099,149
19891027,22099,22099,22099,22099,268
19891026,22601,22601,22601,22601,9
19891025,21798,21798,21798,21798,99
19891024,21597,21597,21597,21597,29
19891023,21295,21295,21295,21295,0
19891021,21295,21295,21295,21295,288
19891020,21295,21295,21295,21295,298
19891019,21295,21295,21295,21295,0
19891018,21095,21295,21095,21295,59
19891017,22099,22099,22099,22099,0
19891016,22099,22099,22099,22099,0
19891014,22099,22099,22099,22099,0
19891013,22099,22099,22099,22099,0
19891012,22300,22300,22300,22300,2190
19891011,22199,22300,22199,22300,119
19891010,22400,22400,22400,22400,0
19891007,23405,23405,23405,23405,0
19891006,23405,23405,23405,23405,9
19891005,23003,23003,23003,23003,0
19891004,21396,23405,21396,23405,29
19890930,22400,22400,22400,22400,49
19890929,21396,21396,21396,21396,1085
19890928,21396,21396,21396,21396,0
19890927,21396,21396,21396,21396,0
19890926,21999,21999,21697,21697,1304
19890925,20592,21597,20592,21597,159
19890923,20592,20592,20592,20592,49
19890922,21095,21095,21095,21095,19
19890921,20190,20190,20190,20190,39
19890920,21195,21195,21195,21195,0
19890919,22199,22199,22199,22199,0
19890918,22802,22802,22802,22802,199
19890916,22802,22802,22802,22802,0
19890912,22802,22802,22802,22802,0
19890911,22802,22802,22802,22802,9
19890909,22802,22802,22802,22802,0
19890908,22802,22802,22802,22802,398
19890907,22903,22903,22903,22903,507
19890906,22903,22903,22903,22903,109
19890905,22903,22903,22903,22903,19
19890904,22903,23807,22903,23807,159
19890902,22903,22903,22903,22903,0
19890901,22903,22903,22903,22903,39
19890831,22903,22903,22903,22903,0
19890830,22903,22903,22903,22903,368
19890829,23907,23907,23907,23907,0
19890828,24008,24008,24008,24008,0
19890826,24510,24510,24510,24510,69
19890825,24610,24610,24610,24610,0
19890824,24108,25012,24108,25012,10482
19890823,23204,24208,23204,24208,318
19890822,22802,23204,22802,23204,428
19890821,22601,23204,22601,23204,258
19890819,23104,23104,23104,23104,49
19890818,23104,23104,23104,23104,1592
19890817,22601,23104,22601,23104,219
19890816,22903,22903,22903,22903,0
19890814,22601,23104,22601,23104,209
19890812,22601,22601,22601,22601,159
19890811,22601,22601,22601,22601,228
19890810,23505,23505,23405,23405,19
19890809,22601,22601,22601,22601,0
19890808,22601,22601,22601,22601,786
19890807,22601,22601,22601,22601,79
19890805,22601,22601,22601,22601,0
19890804,22601,22601,22601,22601,0
19890803,22601,22601,22601,22601,159
19890802,22601,22601,22601,22601,358
19890801,22802,22802,22802,22802,0
19890731,22501,23104,22501,23104,69
19890729,22501,22501,22501,22501,19
19890728,22501,22501,22501,22501,9
19890727,22501,22501,22501,22501,308
19890726,22501,22501,21898,22501,1035
19890725,22501,22501,22501,22501,0
19890724,22501,22501,22501,22501,0
19890722,22601,22601,22601,22601,657
19890721,22601,22601,22601,22601,497
19890720,22601,22601,22601,22601,398
19890719,22601,22601,22601,22601,368
19890718,23003,23003,23003,23003,0
19890715,23104,23104,23104,23104,49
19890714,22300,23104,22300,23104,199
19890713,22601,23104,22601,23104,89
19890712,22400,22601,22400,22601,278
19890711,21999,21999,21999,21999,199
19890710,21999,21999,21999,21999,0
19890708,21396,22400,21396,22400,129
19890707,22400,22400,22400,22400,0
19890706,23405,23405,23405,23405,0
19890705,23505,23505,23505,23505,0
19890704,23505,23505,23505,23505,0
19890703,23505,23505,23505,23505,9
19890701,22903,22903,22903,22903,0
19890630,22903,22903,22903,22903,627
19890629,22400,22601,21898,22601,945
19890628,22601,22601,22601,22601,0
19890627,22903,22903,22903,22903,0
19890626,22903,22903,22903,22903,0
19890624,22903,22903,22903,22903,0
19890623,22903,22903,22903,22903,19
19890622,22903,22903,22903,22903,597
19890621,22802,22903,22802,22903,517
19890620,22601,22802,22501,22802,4499
19890619,22601,22601,22601,22601,19
19890617,23104,23104,23104,23104,9
19890616,23204,23204,23204,23204,0
19890615,24208,24208,24208,24208,9
19890614,23204,23204,23204,23204,0
19890613,23204,23204,23104,23204,438
19890612,23204,23204,23204,23204,79
19890610,23104,23104,23104,23104,288
19890609,22099,22400,22099,22400,657
19890608,22099,22099,22099,22099,79
19890607,22099,22099,22099,22099,1114
19890605,22400,22400,22099,22099,876
19890603,22400,22400,22400,22400,0
19890602,22601,22601,22601,22601,0
19890601,23104,23104,23104,23104,0
19890531,22099,23104,22099,23104,89
19890530,22601,22601,22601,22601,0
19890529,23104,23104,23104,23104,0
19890527,23104,23104,23104,23104,19
19890526,23204,23204,23204,23204,0
19890525,23104,23104,23104,23104,19
19890524,23104,23104,23104,23104,248
19890523,23104,23104,22802,23104,149
19890522,23807,23807,23807,23807,99
19890520,23807,23807,23807,23807,29
19890519,23807,23807,23807,23807,9
19890518,23807,23807,23807,23807,0
19890517,23907,23907,23907,23907,0
19890516,23907,23907,23907,23907,0
19890515,23907,23907,23907,23907,0
19890513,23907,23907,23907,23907,0
19890511,24108,24108,24108,24108,338
19890510,24108,24108,24108,24108,19
19890509,24409,24409,24409,24409,99
19890508,24610,24610,24610,24610,0
19890506,24610,24610,24610,24610,0
