년/월/일,종가,종가*3.75,대비,등락률(%),거래량(g),거래대금(원),시가,시가*3.75,고가,고가*3.75,저가,저가*3.75
"2014/07/16","43,220","162,075","-80","-0.18","1,062","45,815,030","43,040","161,400","43,300","162,375","43,040","161,400"
"2014/07/15","43,300","162,375","-420","-0.96","1,953","84,353,700","43,200","162,000","43,400","162,750","42,900","160,875"
"2014/07/14","43,720","163,950","-350","-0.79","1,931","84,820,350","43,880","164,550","44,060","165,225","43,720","163,950"
"2014/07/11","44,070","165,263","640","1.47","7,841","343,861,050","43,780","164,175","44,090","165,338","43,770","164,138"
"2014/07/10","43,430","162,863","200","0.46","2,204","95,550,540","43,450","162,938","43,450","162,938","43,270","162,263"
"2014/07/09","43,230","162,113","80","0.19","1,351","58,353,230","43,100","161,625","43,230","162,113","43,100","161,625"
"2014/07/08","43,150","161,813","250","0.58","1,396","60,168,960","43,200","162,000","43,200","162,000","43,000","161,250"
"2014/07/07","42,900","160,875","-100","-0.23","2,315","99,495,260","43,200","162,000","43,200","162,000","42,900","160,875"
"2014/07/04","43,000","161,250","-150","-0.35","4,160","178,988,760","43,030","161,363","43,100","161,625","42,990","161,213"
"2014/07/03","43,150","161,813","-50","-0.12","4,269","184,164,860","43,300","162,375","43,300","162,375","43,000","161,250"
"2014/07/02","43,200","162,000","-190","-0.44","3,458","149,668,570","43,320","162,450","43,350","162,563","43,200","162,000"
"2014/07/01","43,390","162,713","360","0.84","894","38,828,870","43,300","162,375","43,500","163,125","43,250","162,188"
"2014/06/30","43,030","161,363","-270","-0.62","1,077","46,342,910","43,290","162,338","43,290","162,338","43,000","161,250"
"2014/06/27","43,300","162,375","70","0.16","2,426","104,822,990","43,230","162,113","43,300","162,375","43,060","161,475"
"2014/06/26","43,230","162,113","-60","-0.14","1,463","63,392,770","43,490","163,088","43,490","163,088","43,150","161,813"
"2014/06/25","43,290","162,338","40","0.09","6,577","285,270,970","43,050","161,438","43,450","162,938","43,050","161,438"
"2014/06/24","43,250","162,188","50","0.12","2,967","128,341,400","43,170","161,888","43,300","162,375","43,170","161,888"
"2014/06/23","43,200","162,000","-50","-0.12","2,427","104,744,200","43,250","162,188","43,250","162,188","43,040","161,400"
"2014/06/20","43,250","162,188","1,160","2.76","3,119","134,481,360","43,000","161,250","43,250","162,188","43,000","161,250"
"2014/06/19","42,090","157,838","110","0.26","516","21,719,160","42,130","157,988","42,130","157,988","42,090","157,838"
"2014/06/18","41,980","157,425","80","0.19","3,394","142,519,420","42,000","157,500","42,100","157,875","41,900","157,125"
"2014/06/17","41,900","157,125","-400","-0.95","3,469","145,696,960","42,100","157,875","42,100","157,875","41,850","156,938"
"2014/06/16","42,300","158,625","440","1.05","3,839","162,153,950","42,200","158,250","42,300","158,625","42,140","158,025"
"2014/06/13","41,860","156,975","410","0.99","2,641","110,529,490","41,980","157,425","41,980","157,425","41,800","156,750"
"2014/06/12","41,450","155,438","-10","-0.02","3,441","142,715,590","41,680","156,300","41,680","156,300","41,450","155,438"
"2014/06/11","41,460","155,475","210","0.51","4,921","204,110,200","41,270","154,763","41,530","155,738","41,270","154,763"
"2014/06/10","41,250","154,688","30","0.07","1,570","64,712,120","41,200","154,500","41,250","154,688","41,190","154,463"
"2014/06/09","41,220","154,575","120","0.29","2,318","95,525,120","41,120","154,200","41,400","155,250","41,120","154,200"
"2014/06/05","41,100","154,125","-120","-0.29","8,215","338,049,020","41,300","154,875","41,300","154,875","41,070","154,013"
"2014/06/03","41,220","154,575","-20","-0.05","5,974","246,798,000","41,300","154,875","41,550","155,813","41,180","154,425"
"2014/06/02","41,240","154,650","-330","-0.79","5,191","214,373,280","41,480","155,550","41,480","155,550","41,240","154,650"
"2014/05/30","41,570","155,888","0","0.00","3,509","145,772,730","41,600","156,000","41,600","156,000","41,520","155,700"
"2014/05/29","41,570","155,888","-270","-0.65","4,556","189,667,990","41,830","156,863","41,830","156,863","41,540","155,775"
"2014/05/28","41,840","156,900","-830","-1.95","9,305","389,745,910","42,100","157,875","42,180","158,175","41,780","156,675"
"2014/05/27","42,670","160,013","-160","-0.37","11,245","480,627,250","42,800","160,500","42,830","160,613","42,670","160,013"
"2014/05/26","42,830","160,613","-40","-0.09","2,750","117,738,280","42,800","160,500","42,880","160,800","42,800","160,500"
"2014/05/23","42,870","160,763","-60","-0.14","1,820","78,064,100","43,000","161,250","43,000","161,250","42,840","160,650"
"2014/05/22","42,930","160,988","-90","-0.21","691","29,636,410","43,000","161,250","43,000","161,250","42,820","160,575"
"2014/05/21","43,020","161,325","230","0.54","4,672","201,760,930","43,200","162,000","43,200","162,000","43,020","161,325"
"2014/05/20","42,790","160,463","-90","-0.21","3,332","142,648,790","42,800","160,500","42,890","160,838","42,780","160,425"
"2014/05/19","42,880","160,800","-70","-0.16","4,299","184,111,460","42,950","161,063","42,950","161,063","42,740","160,275"
"2014/05/16","42,950","161,063","-340","-0.79","1,828","78,569,970","42,950","161,063","43,250","162,188","42,950","161,063"
"2014/05/15","43,290","162,338","210","0.49","1,653","71,765,920","43,500","163,125","43,500","163,125","43,290","162,338"
"2014/05/14","43,080","161,550","320","0.75","4,059","173,771,600","42,770","160,388","43,080","161,550","42,760","160,350"
"2014/05/13","42,760","160,350","20","0.05","1,846","78,916,180","43,150","161,813","43,150","161,813","42,680","160,050"
"2014/05/12","42,740","160,275","-60","-0.14","3,021","129,164,340","42,720","160,200","42,900","160,875","42,720","160,200"
"2014/05/09","42,800","160,500","0","0.00","1,884","80,544,790","42,800","160,500","42,800","160,500","42,680","160,050"
"2014/05/08","42,800","160,500","-700","-1.61","9,726","416,644,160","42,980","161,175","42,980","161,175","42,700","160,125"
"2014/05/07","43,500","163,125","580","1.35","1,031","45,025,520","43,500","163,125","43,700","163,875","43,360","162,600"
"2014/05/02","42,920","160,950","-330","-0.76","3,967","170,214,570","43,010","161,288","43,010","161,288","42,840","160,650"
"2014/04/30","43,250","162,188","-20","-0.05","3,503","151,910,290","43,500","163,125","43,500","163,125","43,220","162,075"
"2014/04/29","43,270","162,263","-800","-1.82","6,194","268,552,530","43,480","163,050","43,480","163,050","43,270","162,263"
"2014/04/28","44,070","165,263","470","1.08","5,528","243,370,370","43,950","164,813","44,080","165,300","43,950","164,813"
"2014/04/25","43,600","163,500","320","0.74","3,474","151,216,250","43,500","163,125","43,650","163,688","43,450","162,938"
"2014/04/24","43,280","162,300","-20","-0.05","6,236","270,101,730","43,300","162,375","43,350","162,563","43,250","162,188"
"2014/04/23","43,300","162,375","-130","-0.30","5,194","225,304,380","43,430","162,863","43,430","162,863","43,000","161,250"
"2014/04/22","43,430","162,863","140","0.32","1,299","56,226,690","43,290","162,338","43,500","163,125","43,000","161,250"
"2014/04/21","43,290","162,338","-410","-0.94","2,795","121,375,230","43,800","164,250","43,800","164,250","43,130","161,738"
"2014/04/18","43,700","163,875","-80","-0.18","1,527","66,705,960","43,800","164,250","43,800","164,250","43,130","161,738"
"2014/04/17","43,780","164,175","30","0.07","4,003","175,076,530","43,900","164,625","43,900","164,625","43,700","163,875"
"2014/04/16","43,750","164,063","-910","-2.04","7,139","313,684,680","44,650","167,438","44,650","167,438","43,750","164,063"
"2014/04/15","44,660","167,475","-40","-0.09","2,497","111,542,680","44,780","167,925","44,830","168,113","44,600","167,250"
"2014/04/14","44,700","167,625","330","0.74","3,969","177,454,690","44,380","166,425","44,780","167,925","44,380","166,425"
"2014/04/11","44,370","166,388","-80","-0.18","6,934","307,945,080","44,650","167,438","44,650","167,438","44,350","166,313"
"2014/04/10","44,450","166,688","10","0.02","2,477","109,644,120","44,350","166,313","44,450","166,688","44,100","165,375"
"2014/04/09","44,440","166,650","-260","-0.58","1,937","86,084,060","44,560","167,100","44,560","167,100","44,290","166,088"
"2014/04/08","44,700","167,625","-90","-0.20","1,986","88,503,100","44,600","167,250","44,700","167,625","44,490","166,838"
"2014/04/07","44,790","167,963","580","1.31","3,253","145,677,110","44,600","167,250","44,800","168,000","44,600","167,250"
"2014/04/04","44,210","165,788","-440","-0.99","6,118","270,410,370","44,340","166,275","44,340","166,275","44,180","165,675"
"2014/04/03","44,650","167,438","500","1.13","1,557","69,462,610","44,180","165,675","44,680","167,550","44,180","165,675"
"2014/04/02","44,150","165,563","-350","-0.79","3,561","157,512,730","44,260","165,975","44,300","166,125","44,150","165,563"
"2014/04/01","44,500","166,875","-460","-1.02","3,296","146,292,700","44,320","166,200","44,500","166,875","44,320","166,200"
"2014/03/31","44,960","168,600","10","0.02","6,231","280,262,940","44,960","168,600","45,030","168,863","44,940","168,525"
"2014/03/28","44,950","168,563","-590","-1.30","2,663","119,828,970","45,020","168,825","45,100","169,125","44,500","166,875"
"2014/03/27","45,540","170,775","-520","-1.13","2,197","100,374,800","45,800","171,750","45,820","171,825","45,540","170,775"
"2014/03/26","46,060","172,725","-170","-0.37","3,074","141,550,730","46,100","172,875","46,100","172,875","46,000","172,500"
"2014/03/25","46,230","173,363","-720","-1.53","4,190","193,841,390","46,400","174,000","46,420","174,075","46,000","172,500"
"2014/03/24","46,950","176,063","620","1.34","5,978","280,755,190","46,950","176,063","47,400","177,750","46,730","175,238"
